id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,epoch_construction,roof_shape,roof_material,image_quality,taxonomy,image filename or link
563.0,38.7004691892404,-9.219717916655949,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDM/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70046919,-9.21971792&heading=212.0628407698523&pitch=5&fov=120"
565.0,38.69672632346223,-9.218936740277472,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69672632,-9.21893674&heading=97.69117267430448&pitch=5&fov=120"
566.0,38.70138969232969,-9.204443953145224,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDM/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70138969,-9.20444395&heading=355.89706766884495&pitch=5&fov=120"
567.0,38.70360285241318,-9.20380285471853,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70360285,-9.20380285&heading=167.62218380950685&pitch=5&fov=120"
569.0,38.69788058823986,-9.217391690213352,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69788059,-9.21739169&heading=94.42347438921962&pitch=5&fov=120"
570.0,38.69506834578871,-9.21683278097404,Portugal,Lisbon,CR,LFINF,CDM,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDM/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69506835,-9.21683278&heading=81.8597567834912&pitch=5&fov=120"
571.0,38.70112157449941,-9.204281058380808,Portugal,Lisbon,CR,LFM,CDM,3,RES,BP2,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDM/H:3/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70112157,-9.20428106&heading=351.40788205294507&pitch=5&fov=120"
575.0,38.697187856539045,-9.222497039228433,Portugal,Lisbon,CR,LFM,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFM/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69718786,-9.22249704&heading=185.54393983891276&pitch=5&fov=120"
576.0,38.70107978041805,-9.203647888785554,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70107978,-9.20364789&heading=259.0203445335516&pitch=5&fov=120"
577.0,38.69637275344283,-9.216120012063543,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69637275,-9.21612001&heading=80.27301161802052&pitch=5&fov=120"
578.0,38.69768107127971,-9.195443730554814,Portugal,Lisbon,CR,LFINF,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69768107,-9.19544373&heading=325.7656482735158&pitch=5&fov=120"
579.0,38.70032268767323,-9.201519691905002,Portugal,Lisbon,MUR,LWAL,CDL,2,COM,BPD,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BPD/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70032269,-9.20151969&heading=150&pitch=5&fov=120"
580.0,38.70214055,-9.203169749999995,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70214055,-9.20316975&heading=179.3328212590489&pitch=5&fov=120"
581.0,38.69817049619203,-9.219521073256136,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6981705,-9.21952107&heading=287.57226852912953&pitch=5&fov=120"
582.0,38.700009528749874,-9.222364480746863,Portugal,Lisbon,CR,LFINF,CDM,2,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDM/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70000953,-9.22236448&heading=302.1670016289928&pitch=5&fov=120"
583.0,38.70055830333295,-9.21729863272443,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7005583,-9.21729863&heading=296.3584756976596&pitch=5&fov=120"
586.0,38.69516974158117,-9.215676239519846,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69516974,-9.21567624&heading=333.01320962696684&pitch=5&fov=120"
587.0,38.70034173907897,-9.193694854339723,Portugal,Lisbon,MCF,LWAL,CDM,1,EDU,BPD,Select Epoch of Construction,RSH6,RMT1,,MCF/LWAL/CDM/H:1/BPD/RSH6+RMT1/EDU,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70034174,-9.19369485&heading=203.9065904460282&pitch=5&fov=120"
588.0,38.69924788427099,-9.216992605659332,Portugal,Lisbon,CR,LFM,CDM,4,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:4/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69924788,-9.21699261&heading=11.067547600544913&pitch=5&fov=120"
590.0,38.70406963499514,-9.20324864696636,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70406963,-9.20324865&heading=247.74418621295604&pitch=5&fov=120"
591.0,38.70210004999999,-9.205884250000002,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70210005,-9.20588425&heading=334.1236665573267&pitch=5&fov=120"
592.0,38.69485213189719,-9.220348801718078,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69485213,-9.2203488&heading=179.60279633904065&pitch=5&fov=120"
593.0,38.69743643134313,-9.201893728377524,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69743643,-9.20189373&heading=222.1074500648005&pitch=5&fov=120"
594.0,38.69662200598931,-9.218560956711036,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69662201,-9.21856096&heading=96.80603809266393&pitch=5&fov=120"
597.0,38.70394926344594,-9.203041631073582,Portugal,Lisbon,CR,LFINF,CDN,3,RES,BP1,Select Epoch of Construction,RSH1,RMN,,CR/LFINF/CDN/H:3/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70394926,-9.20304163&heading=67.74431565474436&pitch=5&fov=120"
598.0,38.69585972846005,-9.210221241839864,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69585973,-9.21022124&heading=128.25053189957828&pitch=5&fov=120"
601.0,38.69941039651912,-9.219750901773285,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6994104,-9.2197509&heading=297.847422871576&pitch=5&fov=120"
602.0,38.6965749,-9.21117035,Portugal,Lisbon,CR,LFM,CDH,6.0-7.0,RES,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDH/H:6-7/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6965749,-9.21117035&heading=308.68290772577063&pitch=5&fov=120"
603.0,38.69546599999999,-9.21841585,Portugal,Lisbon,CR,LFM,CDM,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFM/CDM/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.695466,-9.21841585&heading=172.18555035826068&pitch=5&fov=120"
604.0,38.69751714638112,-9.217347082335417,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69751715,-9.21734708&heading=92.99747572703598&pitch=5&fov=120"
605.0,38.69597858476885,-9.215890862127074,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69597858,-9.21589086&heading=78.08481164788168&pitch=5&fov=120"
606.0,38.6961939477945,-9.21846791905842,Portugal,Lisbon,CR,LFM,CDL,5,MIX(RES;COM),BP2,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDL/H:5/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69619395,-9.21846792&heading=302.8733058373633&pitch=5&fov=120"
607.0,38.70025097319574,-9.221327838320638,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDM/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70025097,-9.22132784&heading=301.9140260225411&pitch=5&fov=120"
608.0,38.697237917289584,-9.195467972697877,Portugal,Lisbon,MUR,LWAL,CDN,1,COM,BPD,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDN/H:1/BPD/RSH3+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69723792,-9.19546797&heading=145.7656331180292&pitch=5&fov=120"
609.0,38.699260899629145,-9.218909701844318,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6992609,-9.2189097&heading=292.85676262283647&pitch=5&fov=120"
610.0,38.7049728136881,-9.202697367309964,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70497281,-9.20269737&heading=240.75055174820614&pitch=5&fov=120"
611.0,38.69951748029506,-9.217810319169704,Portugal,Lisbon,CR,LFM,CDM,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69951748,-9.21781032&heading=199.26344486738856&pitch=5&fov=120"
612.0,38.69667985165152,-9.218451816599238,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69667985,-9.21845182&heading=183.06902976325193&pitch=5&fov=120"
613.0,38.7008915972672,-9.218899323306523,Portugal,Lisbon,CR,LFM,CDM,3,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:3/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7008916,-9.21889932&heading=211.8331779527245&pitch=5&fov=120"
614.0,38.69598870150293,-9.217776185688908,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6959887,-9.21777619&heading=173.36737853612976&pitch=5&fov=120"
615.0,38.700883274395714,-9.200448656021283,Portugal,Lisbon,CR,LFM,CDM,3,COM,BP1,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDM/H:3/BP1/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70088327,-9.20044866&heading=166.66110566569427&pitch=5&fov=120"
616.0,38.69810547973411,-9.21547920879022,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69810548,-9.21547921&heading=171.7766569793368&pitch=5&fov=120"
618.0,38.696428976263626,-9.21799545653798,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69642898,-9.21799546&heading=181.58270717882272&pitch=5&fov=120"
619.0,38.69744605096575,-9.217417099745704,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69744605,-9.2174171&heading=92.99743194575473&pitch=5&fov=120"
621.0,38.69873179358356,-9.211951547460457,Portugal,Lisbon,CR,LFM,CDM,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69873179,-9.21195155&heading=216.37000866360063&pitch=5&fov=120"
622.0,38.69934104284204,-9.226356823239078,Portugal,Lisbon,CR,LFM,CDH,4,MIX(RES;COM),BP1,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDH/H:4/BP1/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69934104,-9.22635682&heading=21.416312060911878&pitch=5&fov=120"
625.0,38.70271129189423,-9.216731910309306,Portugal,Lisbon,CR,LFM,CDH,4,RES,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDH/H:4/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70271129,-9.21673191&heading=61.45039175789435&pitch=5&fov=120"
627.0,38.69965087407428,-9.204919141101568,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69965087,-9.20491914&heading=122.08438660973638&pitch=5&fov=120"
628.0,38.69731338164783,-9.19309217878646,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69731338,-9.19309218&heading=239.63543251600083&pitch=5&fov=120"
629.0,38.69558964660807,-9.22147016192711,Portugal,Lisbon,MCF,LWAL,CDL,2,MIX(RES;COM),BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69558965,-9.22147016&heading=359.6101561686737&pitch=5&fov=120"
632.0,38.69705503331771,-9.217292192317124,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69705503,-9.21729219&heading=88.84413000327925&pitch=5&fov=120"
633.0,38.69639793196629,-9.220908167766313,Portugal,Lisbon,CR,LFINF,CDN,3,MIX(RES;COM),BP2,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDN/H:3/BP2/RSH3+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69639793,-9.22090817&heading=175.3885103155049&pitch=5&fov=120"
635.0,38.69927200052732,-9.195483814850377,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.699272,-9.19548381&heading=220.1531965039108&pitch=5&fov=120"
638.0,38.69741964891848,-9.201659136220831,Portugal,Lisbon,CR,LFM,CDM,2,COM,BP1,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:2/BP1/RSH3+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69741965,-9.20165914&heading=44.84380259575778&pitch=5&fov=120"
639.0,38.699072360574135,-9.217829655157836,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDM/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69907236,-9.21782966&heading=283.8418485730832&pitch=5&fov=120"
640.0,38.69745716471725,-9.202748522091424,Portugal,Lisbon,CR,LFINF,CDL,3,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69745716,-9.20274852&heading=333.19334507644896&pitch=5&fov=120"
641.0,38.69640035,-9.2215007,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69640035,-9.2215007&heading=81.77304861411392&pitch=5&fov=120"
642.0,38.7023078915919,-9.219874860079925,Portugal,Lisbon,CR,LFINF,CDM,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70230789,-9.21987486&heading=212.0793585464163&pitch=5&fov=120"
644.0,38.70008059653698,-9.203513502541613,Portugal,Lisbon,CR,LFINF,CDL,3,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDL/H:3/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7000806,-9.2035135&heading=259.28896666469666&pitch=5&fov=120"
645.0,38.69999462729459,-9.221891274207344,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDN/H:1/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69999463,-9.22189127&heading=212.05462878654816&pitch=5&fov=120"
648.0,38.70240235,-9.203842199999997,Portugal,Lisbon,MCF,LWAL,CDM,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDM/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70240235,-9.2038422&heading=171.28712277696474&pitch=5&fov=120"
649.0,38.69475682286475,-9.214609984210192,Portugal,Lisbon,CR,LFM,CDM,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH6,RMT1,,CR/LFM/CDM/H:4/BP2/RSH6+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69475682,-9.21460998&heading=328.3146772589199&pitch=5&fov=120"
650.0,38.70186951717489,-9.220952601123397,Portugal,Lisbon,CR,LFINF,CDM,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70186952,-9.2209526&heading=121.99003919400207&pitch=5&fov=120"
653.0,38.69758709174389,-9.196244504304,Portugal,Lisbon,CR,LFINF,CDN,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDN/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69758709,-9.1962445&heading=325.25313079283296&pitch=5&fov=120"
654.0,38.69687729233229,-9.196877489548228,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69687729,-9.19687749&heading=62.02969364102057&pitch=5&fov=120"
656.0,38.70348251050787,-9.205301527465302,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP1,Select Epoch of Construction,RSH1,RMN,,MUR/LWAL/CDN/H:1/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70348251,-9.20530153&heading=324.9444508268821&pitch=5&fov=120"
657.0,38.70037447993425,-9.217675164970965,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70037448,-9.21767516&heading=295.24637691321266&pitch=5&fov=120"
659.0,38.702624036406974,-9.204631691151102,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70262404,-9.20463169&heading=160.87757916648872&pitch=5&fov=120"
660.0,38.69688904266681,-9.218293425286612,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69688904,-9.21829343&heading=96.18691284976558&pitch=5&fov=120"
661.0,38.69761024345833,-9.196009826877718,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT6,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT6/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69761024,-9.19600983&heading=326.89793889556745&pitch=5&fov=120"
662.0,38.69651697560754,-9.216844329442544,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69651698,-9.21684433&heading=85.30221296223863&pitch=5&fov=120"
663.0,38.70244871542912,-9.204585292544566,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDL/H:4/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70244872,-9.20458529&heading=337.6894379224282&pitch=5&fov=120"
664.0,38.69725050635007,-9.216772197013965,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH2,RMT6,,MUR/LWAL/CDL/H:2/BPD/RSH2+RMT6/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69725051,-9.2167722&heading=88.04285918641477&pitch=5&fov=120"
665.0,38.69748286948912,-9.192916049523774,Portugal,Lisbon,MCF,LWAL,CDL,3,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69748287,-9.19291605&heading=50.217453362447145&pitch=5&fov=120"
666.0,38.69770581295973,-9.21161503002937,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69770581,-9.21161503&heading=312.4923555950511&pitch=5&fov=120"
667.0,38.70208744459109,-9.217504107519604,Portugal,Lisbon,CR,LFM,CDH,2,GOV,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDH/H:2/BPD/RSH3+RMT1/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70208744,-9.21750411&heading=181.74566159268636&pitch=5&fov=120"
669.0,38.70384124776413,-9.202888397839196,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70384125,-9.2028884&heading=74.1946497888124&pitch=5&fov=120"
670.0,38.694973479239074,-9.218997688660185,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69497348,-9.21899769&heading=195.62596993593763&pitch=5&fov=120"
